Zip Code,Latitude,Longitude,City,State,County
,25.93893673,-81.70365417,,,
,25.93910074,-81.70391166,,,
,25.93935159,-81.70397067,,,
,25.93959761,-81.7038151,,,
,25.9397954,-81.70370245,,,
,25.93997388,-81.70361662,,,
,25.94018131,-81.70348787,,,
,25.94038392,-81.70338595,,,
,25.9405817,-81.70326256,,,
,25.94076501,-81.70317673,,,
,25.94099174,-81.70306944,,,
,25.94128117,-81.70289778,,,
,25.94131494,-81.70261883,,,
,25.94110751,-81.70238816,,,
,25.94077466,-81.70259738,,,
,25.94057688,-81.70270466,,,
,25.9403791,-81.70280659,,,
,25.94017649,-81.70292461,,,
,25.93998353,-81.70305335,,,
,25.93978092,-81.70314455,,,
,25.9395542,-81.70325183,,,
,25.93927441,-81.70327329,,,
,25.93912969,-81.70295143,,,
,25.93927923,-81.70269394,,,
,25.93947701,-81.70258665,,,
,25.93967962,-81.70247399,,,
,25.93986776,-81.70236134,,,
,25.94007036,-81.70227015,,,
,25.94027297,-81.70219504,,,
,25.94044181,-81.70203948,,,
,25.94066853,-81.70193219,,,
,25.94087596,-81.7018249,,,
,25.94107857,-81.70160496,,,
,25.94101586,-81.70128309,,,
,25.94065889,-81.70133674,,,
,25.94047075,-81.70147085,,,
,25.94026332,-81.70158887,,,
,25.94007036,-81.70169615,,,
,25.93986776,-81.70177126,,,
,25.93966997,-81.70190268,,,
,25.93945772,-81.70203143,,,
,25.93927682,-81.7021414,,,
,25.93907903,-81.7022621,,,
,25.93879201,-81.7022165,,,
,25.93867141,-81.70196974,,,
,25.93882819,-81.70165324,,,
,25.93905733,-81.70151913,,,
,25.93926958,-81.7014172,,,
,25.93946978,-81.70130187,,,
,25.93964585,-81.70119458,,,
,25.93984605,-81.70107925,,,
,25.94006072,-81.70098537,,,
,25.94024403,-81.7008754,,,
,25.94044904,-81.70076811,,,
,25.94065889,-81.70066887,,,
,25.9408832,-81.70043015,,,
,25.94076501,-81.70011097,,,
,25.94047316,-81.70015657,,,
,25.94026573,-81.70033359,,,
,25.94006072,-81.70042479,,,
,25.93987982,-81.70054549,,,
,25.93966756,-81.7006635,,,
,25.93946495,-81.70074397,,,
,25.93926717,-81.70085126,,,
,25.93905491,-81.70095318,,,
,25.93885231,-81.70106047,,,
,25.93866417,-81.70117312,,,
,25.93846638,-81.70128578,,,
,25.93826377,-81.70138234,,,
,25.93808046,-81.70149499,,,
,25.93788268,-81.70159155,,,
,25.93806116,-81.70205825,,,
